"","X.1","X","subid","submit.time","trial.num","condition","interval","numPic","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","exposureTrial","testTrial","exampleTrial","intervalNum","include","first.trial","numPicN","correct","dataset"
"13700",13700,13700,"A38KLSFAMDWBFN","04:12:55",20,"No-Social","Seven",4,7,"Switch",0,"Novel51",1,"Novel51",3,2178,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"16993",16993,5777,"A38KTWV9B6PUSY","01:42:25",9,"No-Social","3",4,0,"Switch",1,"Novel61",1,"Novel112",3,7403,NA,NA,NA,1,NA,3,TRUE,TRUE,4,FALSE,"dy"
"16994",16994,5778,"A38KTWV9B6PUSY","01:42:25",10,"No-Social","3",4,1,"Same",1,"Novel21",1,"Novel21",1,2110,NA,NA,NA,1,NA,3,TRUE,FALSE,4,TRUE,"dy"
"16995",16995,5779,"A38KTWV9B6PUSY","01:42:25",11,"No-Social","3",4,2,"Switch",0,"Novel18",3,"Novel140",0,5736,NA,NA,NA,1,NA,3,TRUE,FALSE,4,FALSE,"dy"
"16996",16996,5780,"A38KTWV9B6PUSY","01:42:25",12,"No-Social","3",4,3,"Same",1,"Novel129",3,"Novel129",3,1387,NA,NA,NA,1,NA,3,TRUE,FALSE,4,TRUE,"dy"
"16997",16997,5781,"A38KTWV9B6PUSY","01:42:25",17,"No-Social","3",4,4,"Switch",1,"Novel137",0,"Novel38",3,2639,NA,NA,NA,1,NA,3,TRUE,FALSE,4,FALSE,"dy"
"16998",16998,5782,"A38KTWV9B6PUSY","01:42:25",18,"No-Social","3",4,5,"Same",0,"Novel89",2,"Novel43",2,4461,NA,NA,NA,1,NA,3,TRUE,FALSE,4,FALSE,"dy"
"16999",16999,5783,"A38KTWV9B6PUSY","01:42:25",19,"No-Social","3",4,6,"Switch",0,"Novel44",3,"Novel46",3,3579,NA,NA,NA,1,NA,3,TRUE,FALSE,4,FALSE,"dy"
"17000",17000,5784,"A38KTWV9B6PUSY","01:42:25",20,"No-Social","3",4,7,"Same",0,"Novel7",1,"Novel7",0,3669,NA,NA,NA,1,NA,3,TRUE,FALSE,4,TRUE,"dy"
"4641",4641,4841,"A38R7SIVV118KT","13:51:46",1,"Social","Zero",6,0,"Switch",1,"squirrel",3,"",0,1892,"eyescenter",-1,0,0,1,0,TRUE,FALSE,6,FALSE,"km"
"4642",4642,4842,"A38R7SIVV118KT","13:51:46",2,"Social","Zero",6,0,"Switch",1,"squirrel",1,"",0,1668,"eyescenter",-1,0,0,1,0,TRUE,FALSE,6,FALSE,"km"
"4643",4643,4843,"A38R7SIVV118KT","13:51:46",3,"Social","Zero",6,0,"Switch",1,"tomato",4,"",0,NA,"eyescenter",-1,0,0,1,0,TRUE,FALSE,6,FALSE,"km"
"4644",4644,4844,"A38R7SIVV118KT","13:51:46",4,"Social","Zero",6,0,"Switch",1,"tomato",0,"",0,927,"eyescenter",-1,0,0,1,0,TRUE,FALSE,6,FALSE,"km"
"4645",4645,4845,"A38R7SIVV118KT","13:51:46",5,"Social","Zero",6,0,"Switch",1,"Novel12",2,"Novel35",3,1669,"eyes_left",0,1,0,0,0,TRUE,FALSE,6,FALSE,"km"
"4646",4646,4846,"A38R7SIVV118KT","13:51:46",6,"Social","Zero",6,0,"Switch",1,"Novel123",4,"Novel35",3,2706,"eyescenter",-1,0,1,0,0,TRUE,TRUE,6,FALSE,"km"
"4647",4647,4847,"A38R7SIVV118KT","13:51:46",7,"Social","Zero",6,1,"Same",1,"Novel57",2,"Novel57",2,1109,"eyes_left",0,1,0,0,0,TRUE,FALSE,6,TRUE,"km"
"4648",4648,4848,"A38R7SIVV118KT","13:51:46",8,"Social","Zero",6,1,"Same",1,"Novel57",2,"Novel57",2,657,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,TRUE,"km"
"4649",4649,4849,"A38R7SIVV118KT","13:51:46",9,"Social","Zero",6,2,"Switch",1,"Novel111",4,"Novel134",3,1072,"eyes_down_right",2,1,0,0,0,TRUE,FALSE,6,FALSE,"km"
"4650",4650,4850,"A38R7SIVV118KT","13:51:46",10,"Social","Zero",6,2,"Switch",1,"Novel22",4,"Novel134",3,2798,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,FALSE,"km"
"4651",4651,4851,"A38R7SIVV118KT","13:51:46",11,"Social","Zero",6,3,"Same",0,"Novel56",0,"Novel56",0,978,"eyes_left_90",4,1,0,0,0,TRUE,FALSE,6,TRUE,"km"
"4652",4652,4852,"A38R7SIVV118KT","13:51:46",12,"Social","Zero",6,3,"Same",0,"Novel56",2,"Novel56",0,783,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,TRUE,"km"
"4653",4653,4853,"A38R7SIVV118KT","13:51:46",13,"Social","Zero",6,4,"Switch",0,"Novel27",4,"Novel136",1,1337,"eyes_down_right",2,1,0,0,0,TRUE,FALSE,6,FALSE,"km"
"4654",4654,4854,"A38R7SIVV118KT","13:51:46",14,"Social","Zero",6,4,"Switch",0,"Novel101",3,"Novel136",1,1759,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,FALSE,"km"
"4655",4655,4855,"A38R7SIVV118KT","13:51:46",15,"Social","Zero",6,5,"Same",1,"Novel89",1,"Novel89",1,964,"eyes_right_90",5,1,0,0,0,TRUE,FALSE,6,TRUE,"km"
"4656",4656,4856,"A38R7SIVV118KT","13:51:46",16,"Social","Zero",6,5,"Same",1,"Novel89",1,"Novel89",1,NA,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,TRUE,"km"
"4657",4657,4857,"A38R7SIVV118KT","13:51:46",17,"Social","Zero",6,6,"Switch",0,"Novel21",5,"Novel25",1,899,"eyes_right",3,1,0,0,0,TRUE,FALSE,6,FALSE,"km"
"4658",4658,4858,"A38R7SIVV118KT","13:51:46",18,"Social","Zero",6,6,"Switch",0,"Novel64",0,"Novel25",1,2665,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,FALSE,"km"
"4659",4659,4859,"A38R7SIVV118KT","13:51:46",19,"Social","Zero",6,7,"Same",0,"Novel72",5,"Novel72",5,NA,"eyes_right",3,1,0,0,0,TRUE,FALSE,6,TRUE,"km"
"4660",4660,4860,"A38R7SIVV118KT","13:51:46",20,"Social","Zero",6,7,"Same",0,"Novel72",3,"Novel72",5,735,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,TRUE,"km"
"13701",13701,13701,"A39748PNE1U0DV","15:30:15",1,"No-Social","Zero",4,0,"Switch",1,"squirrel",0,"",0,4229,"eyescenter",-1,0,0,1,0,TRUE,FALSE,4,FALSE,"km"
"13702",13702,13702,"A39748PNE1U0DV","15:30:15",2,"No-Social","Zero",4,0,"Switch",1,"squirrel",0,"",0,2107,"eyescenter",-1,0,0,1,0,TRUE,FALSE,4,FALSE,"km"
"13703",13703,13703,"A39748PNE1U0DV","15:30:15",3,"No-Social","Zero",4,0,"Switch",1,"tomato",1,"",0,1637,"eyescenter",-1,0,0,1,0,TRUE,FALSE,4,FALSE,"km"
"13704",13704,13704,"A39748PNE1U0DV","15:30:15",4,"No-Social","Zero",4,0,"Switch",1,"tomato",2,"",0,1208,"eyescenter",-1,0,0,1,0,TRUE,FALSE,4,FALSE,"km"
"13705",13705,13705,"A39748PNE1U0DV","15:30:15",5,"No-Social","Zero",4,0,"Switch",1,"Novel83",1,"Novel53",0,7013,"eyescenter",-1,1,0,0,0,TRUE,FALSE,4,FALSE,"km"
"13706",13706,13706,"A39748PNE1U0DV","15:30:15",6,"No-Social","Zero",4,0,"Switch",1,"Novel53",0,"Novel53",0,4694,"eyescenter",-1,0,1,0,0,TRUE,TRUE,4,TRUE,"km"
"13707",13707,13707,"A39748PNE1U0DV","15:30:15",7,"No-Social","Zero",4,1,"Same",0,"Novel82",1,"Novel82",1,8085,"eyescenter",-1,1,0,0,0,TRUE,FALSE,4,TRUE,"km"
"13708",13708,13708,"A39748PNE1U0DV","15:30:15",8,"No-Social","Zero",4,1,"Same",0,"Novel82",3,"Novel82",1,1796,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE,"km"
"13709",13709,13709,"A39748PNE1U0DV","15:30:15",9,"No-Social","Zero",4,2,"Switch",0,"Novel4",1,"Novel138",3,6231,"eyescenter",-1,1,0,0,0,TRUE,FALSE,4,FALSE,"km"
"13710",13710,13710,"A39748PNE1U0DV","15:30:15",10,"No-Social","Zero",4,2,"Switch",0,"Novel138",1,"Novel138",3,2986,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE,"km"
"13711",13711,13711,"A39748PNE1U0DV","15:30:15",11,"No-Social","Zero",4,3,"Same",1,"Novel24",0,"Novel24",0,7300,"eyescenter",-1,1,0,0,0,TRUE,FALSE,4,TRUE,"km"
"13712",13712,13712,"A39748PNE1U0DV","15:30:15",12,"No-Social","Zero",4,3,"Same",1,"Novel24",0,"Novel24",0,NA,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE,"km"
"13713",13713,13713,"A39748PNE1U0DV","15:30:15",13,"No-Social","Zero",4,4,"Switch",1,"Novel86",1,"Novel113",3,2678,"eyescenter",-1,1,0,0,0,TRUE,FALSE,4,FALSE,"km"
"13714",13714,13714,"A39748PNE1U0DV","15:30:15",14,"No-Social","Zero",4,4,"Switch",1,"Novel113",3,"Novel113",3,2325,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE,"km"
"13715",13715,13715,"A39748PNE1U0DV","15:30:15",15,"No-Social","Zero",4,5,"Same",0,"Novel48",3,"Novel48",3,6752,"eyescenter",-1,1,0,0,0,TRUE,FALSE,4,TRUE,"km"
"13716",13716,13716,"A39748PNE1U0DV","15:30:15",16,"No-Social","Zero",4,5,"Same",0,"Novel48",1,"Novel48",3,1328,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE,"km"
"13717",13717,13717,"A39748PNE1U0DV","15:30:15",17,"No-Social","Zero",4,6,"Switch",0,"Novel134",1,"Novel128",3,7567,"eyescenter",-1,1,0,0,0,TRUE,FALSE,4,FALSE,"km"
"13718",13718,13718,"A39748PNE1U0DV","15:30:15",18,"No-Social","Zero",4,6,"Switch",0,"Novel128",1,"Novel128",3,2131,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE,"km"
"13719",13719,13719,"A39748PNE1U0DV","15:30:15",19,"No-Social","Zero",4,7,"Same",1,"Novel97",2,"Novel97",2,NA,"eyescenter",-1,1,0,0,0,TRUE,FALSE,4,TRUE,"km"
"13720",13720,13720,"A39748PNE1U0DV","15:30:15",20,"No-Social","Zero",4,7,"Same",1,"Novel97",2,"Novel97",2,633,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE,"km"
"13721",13721,13721,"A397FGF6QBRE4G","21:18:49",1,"No-Social","Seven",4,0,"Same",1,"squirrel",0,"",0,2691,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE,"km"
"13722",13722,13722,"A397FGF6QBRE4G","21:18:49",2,"No-Social","Seven",4,0,"Same",1,"squirrel",0,"",0,1602,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE,"km"
"13723",13723,13723,"A397FGF6QBRE4G","21:18:49",3,"No-Social","Seven",4,0,"Same",1,"tomato",1,"",0,1243,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE,"km"
"13724",13724,13724,"A397FGF6QBRE4G","21:18:49",4,"No-Social","Seven",4,0,"Same",1,"tomato",2,"",0,882,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE,"km"
"13725",13725,13725,"A397FGF6QBRE4G","21:18:49",5,"No-Social","Seven",4,0,"Same",1,"Novel83",2,"Novel83",2,3758,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,TRUE,"km"
"13726",13726,13726,"A397FGF6QBRE4G","21:18:49",6,"No-Social","Seven",4,1,"Switch",1,"Novel37",3,"Novel53",0,3960,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,FALSE,"km"
"13727",13727,13727,"A397FGF6QBRE4G","21:18:49",7,"No-Social","Seven",4,2,"Same",0,"Novel10",2,"Novel10",2,4015,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,TRUE,"km"
"13728",13728,13728,"A397FGF6QBRE4G","21:18:49",8,"No-Social","Seven",4,3,"Switch",0,"Novel44",0,"Novel76",1,2986,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,FALSE,"km"
"13729",13729,13729,"A397FGF6QBRE4G","21:18:49",9,"No-Social","Seven",4,4,"Same",1,"Novel1",1,"Novel1",1,4424,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,TRUE,"km"
"13730",13730,13730,"A397FGF6QBRE4G","21:18:49",10,"No-Social","Seven",4,5,"Switch",0,"Novel112",2,"Novel40",1,2424,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,FALSE,"km"
"13731",13731,13731,"A397FGF6QBRE4G","21:18:49",11,"No-Social","Seven",4,6,"Same",0,"Novel71",1,"Novel71",1,3086,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,TRUE,"km"
"13732",13732,13732,"A397FGF6QBRE4G","21:18:49",12,"No-Social","Seven",4,7,"Switch",1,"Novel105",2,"Novel60",0,2804,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,FALSE,"km"
"13733",13733,13733,"A397FGF6QBRE4G","21:18:49",13,"No-Social","Seven",4,0,"Same",1,"Novel83",2,"Novel83",2,2261,"eyescenter",-1,0,1,0,7,TRUE,TRUE,4,TRUE,"km"
"13734",13734,13734,"A397FGF6QBRE4G","21:18:49",14,"No-Social","Seven",4,1,"Switch",1,"Novel92",2,"Novel53",0,2397,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE,"km"
"13735",13735,13735,"A397FGF6QBRE4G","21:18:49",15,"No-Social","Seven",4,2,"Same",0,"Novel88",1,"Novel10",2,1956,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE,"km"
"13736",13736,13736,"A397FGF6QBRE4G","21:18:49",16,"No-Social","Seven",4,3,"Switch",0,"Novel76",3,"Novel76",1,6056,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"13737",13737,13737,"A397FGF6QBRE4G","21:18:49",17,"No-Social","Seven",4,4,"Same",1,"Novel77",2,"Novel1",1,2793,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE,"km"
"13738",13738,13738,"A397FGF6QBRE4G","21:18:49",18,"No-Social","Seven",4,5,"Switch",0,"Novel40",3,"Novel40",1,1539,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"13739",13739,13739,"A397FGF6QBRE4G","21:18:49",19,"No-Social","Seven",4,6,"Same",0,"Novel35",1,"Novel71",1,2903,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE,"km"
"13740",13740,13740,"A397FGF6QBRE4G","21:18:49",20,"No-Social","Seven",4,7,"Switch",1,"Novel111",2,"Novel60",0,1182,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE,"km"
"4661",4661,4861,"A39G3GGZ97K7OI","15:47:07",1,"Social","Zero",6,0,"Switch",0,"squirrel",3,"",0,2358,"eyescenter",-1,0,0,1,0,TRUE,FALSE,6,FALSE,"km"
"4662",4662,4862,"A39G3GGZ97K7OI","15:47:07",2,"Social","Zero",6,0,"Switch",0,"squirrel",1,"",0,1038,"eyescenter",-1,0,0,1,0,TRUE,FALSE,6,FALSE,"km"
"4663",4663,4863,"A39G3GGZ97K7OI","15:47:07",3,"Social","Zero",6,0,"Switch",0,"tomato",4,"",0,971,"eyescenter",-1,0,0,1,0,TRUE,FALSE,6,FALSE,"km"
"4664",4664,4864,"A39G3GGZ97K7OI","15:47:07",4,"Social","Zero",6,0,"Switch",0,"tomato",0,"",0,641,"eyescenter",-1,0,0,1,0,TRUE,FALSE,6,FALSE,"km"
"4665",4665,4865,"A39G3GGZ97K7OI","15:47:07",5,"Social","Zero",6,0,"Switch",0,"Novel42",2,"Novel15",1,8274,"eyes_left",0,1,0,0,0,TRUE,FALSE,6,FALSE,"km"
"4666",4666,4866,"A39G3GGZ97K7OI","15:47:07",6,"Social","Zero",6,0,"Switch",0,"Novel15",0,"Novel15",1,8658,"eyescenter",-1,0,1,0,0,TRUE,TRUE,6,TRUE,"km"
"4667",4667,4867,"A39G3GGZ97K7OI","15:47:07",7,"Social","Zero",6,1,"Same",0,"Novel40",5,"Novel40",5,3833,"eyes_right",3,1,0,0,0,TRUE,FALSE,6,TRUE,"km"
"4668",4668,4868,"A39G3GGZ97K7OI","15:47:07",8,"Social","Zero",6,1,"Same",0,"Novel40",0,"Novel40",5,999,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,TRUE,"km"
"4669",4669,4869,"A39G3GGZ97K7OI","15:47:07",9,"Social","Zero",6,2,"Switch",0,"Novel26",4,"Novel67",5,3016,"eyes_down_right",2,1,0,0,0,TRUE,FALSE,6,FALSE,"km"
"4670",4670,4870,"A39G3GGZ97K7OI","15:47:07",10,"Social","Zero",6,2,"Switch",0,"Novel1",1,"Novel67",5,9030,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,FALSE,"km"
"4671",4671,4871,"A39G3GGZ97K7OI","15:47:07",11,"Social","Zero",6,3,"Same",1,"Novel120",2,"Novel120",2,3460,"eyes_left",0,1,0,0,0,TRUE,FALSE,6,TRUE,"km"
"4672",4672,4872,"A39G3GGZ97K7OI","15:47:07",12,"Social","Zero",6,3,"Same",1,"Novel120",2,"Novel120",2,1148,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,TRUE,"km"
"4673",4673,4873,"A39G3GGZ97K7OI","15:47:07",13,"Social","Zero",6,4,"Switch",1,"Novel52",3,"Novel105",1,7972,"eyes_down_left",1,1,0,0,0,TRUE,FALSE,6,FALSE,"km"
"4674",4674,4874,"A39G3GGZ97K7OI","15:47:07",14,"Social","Zero",6,4,"Switch",1,"Novel128",2,"Novel105",1,3053,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,FALSE,"km"
"4675",4675,4875,"A39G3GGZ97K7OI","15:47:07",15,"Social","Zero",6,5,"Same",0,"Novel139",0,"Novel139",0,2114,"eyes_left_90",4,1,0,0,0,TRUE,FALSE,6,TRUE,"km"
"4676",4676,4876,"A39G3GGZ97K7OI","15:47:07",16,"Social","Zero",6,5,"Same",0,"Novel139",5,"Novel139",0,2033,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,TRUE,"km"
"4677",4677,4877,"A39G3GGZ97K7OI","15:47:07",17,"Social","Zero",6,6,"Switch",1,"Novel130",3,"Novel81",0,2694,"eyes_down_left",1,1,0,0,0,TRUE,FALSE,6,FALSE,"km"
"4678",4678,4878,"A39G3GGZ97K7OI","15:47:07",18,"Social","Zero",6,6,"Switch",1,"Novel22",5,"Novel81",0,7745,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,FALSE,"km"
"4679",4679,4879,"A39G3GGZ97K7OI","15:47:07",19,"Social","Zero",6,7,"Same",1,"Novel91",1,"Novel91",1,3580,"eyes_right_90",5,1,0,0,0,TRUE,FALSE,6,TRUE,"km"
"4680",4680,4880,"A39G3GGZ97K7OI","15:47:07",20,"Social","Zero",6,7,"Same",1,"Novel91",1,"Novel91",1,1625,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,TRUE,"km"
"4681",4681,4881,"A39R04XRL182YC","19:13:50",1,"Social","Three",6,0,"Same",0,"squirrel",3,"",0,3102,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE,"km"
"4682",4682,4882,"A39R04XRL182YC","19:13:50",2,"Social","Three",6,0,"Same",0,"squirrel",1,"",0,1212,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE,"km"
"4683",4683,4883,"A39R04XRL182YC","19:13:50",3,"Social","Three",6,0,"Same",0,"tomato",4,"",0,1555,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE,"km"
"4684",4684,4884,"A39R04XRL182YC","19:13:50",4,"Social","Three",6,0,"Same",0,"tomato",0,"",0,1405,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE,"km"
"4685",4685,4885,"A39R04XRL182YC","19:13:50",5,"Social","Three",6,0,"Same",0,"Novel97",0,"Novel97",0,4534,"eyes_right",3,1,0,0,3,TRUE,FALSE,6,TRUE,"km"
"4686",4686,4886,"A39R04XRL182YC","19:13:50",6,"Social","Three",6,1,"Switch",1,"Novel26",3,"Novel130",1,2954,"eyes_down_left",1,1,0,0,3,TRUE,FALSE,6,FALSE,"km"
"4687",4687,4887,"A39R04XRL182YC","19:13:50",7,"Social","Three",6,2,"Same",0,"Novel2",2,"Novel2",2,6303,"eyes_left",0,1,0,0,3,TRUE,FALSE,6,TRUE,"km"
"4688",4688,4888,"A39R04XRL182YC","19:13:50",8,"Social","Three",6,3,"Switch",1,"Novel37",1,"Novel68",5,4460,"eyes_right_90",5,1,0,0,3,TRUE,FALSE,6,FALSE,"km"
"4689",4689,4889,"A39R04XRL182YC","19:13:50",9,"Social","Three",6,0,"Same",0,"Novel90",4,"Novel97",0,3722,"eyescenter",-1,0,1,0,3,TRUE,TRUE,6,FALSE,"km"
"4690",4690,4890,"A39R04XRL182YC","19:13:50",10,"Social","Three",6,1,"Switch",1,"Novel120",5,"Novel130",1,5742,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE,"km"
"4691",4691,4891,"A39R04XRL182YC","19:13:50",11,"Social","Three",6,2,"Same",0,"Novel2",5,"Novel2",2,2234,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE,"km"
"4692",4692,4892,"A39R04XRL182YC","19:13:50",12,"Social","Three",6,3,"Switch",1,"Novel38",3,"Novel68",5,8131,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE,"km"
"4693",4693,4893,"A39R04XRL182YC","19:13:50",13,"Social","Three",6,4,"Same",1,"Novel60",2,"Novel60",2,2266,"eyes_left",0,1,0,0,3,TRUE,FALSE,6,TRUE,"km"
"4694",4694,4894,"A39R04XRL182YC","19:13:50",14,"Social","Three",6,5,"Switch",0,"Novel135",4,"Novel36",5,3070,"eyes_down_right",2,1,0,0,3,TRUE,FALSE,6,FALSE,"km"
"4695",4695,4895,"A39R04XRL182YC","19:13:50",15,"Social","Three",6,6,"Same",1,"Novel7",5,"Novel7",5,2613,"eyes_right",3,1,0,0,3,TRUE,FALSE,6,TRUE,"km"
"4696",4696,4896,"A39R04XRL182YC","19:13:50",16,"Social","Three",6,7,"Switch",0,"Novel76",4,"Novel32",1,1636,"eyes_down_right",2,1,0,0,3,TRUE,FALSE,6,FALSE,"km"
"4697",4697,4897,"A39R04XRL182YC","19:13:50",17,"Social","Three",6,4,"Same",1,"Novel60",2,"Novel60",2,2151,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE,"km"
"4698",4698,4898,"A39R04XRL182YC","19:13:50",18,"Social","Three",6,5,"Switch",0,"Novel16",5,"Novel36",5,7109,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE,"km"
"4699",4699,4899,"A39R04XRL182YC","19:13:50",19,"Social","Three",6,6,"Same",1,"Novel7",5,"Novel7",5,1235,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE,"km"
"4700",4700,4900,"A39R04XRL182YC","19:13:50",20,"Social","Three",6,7,"Switch",0,"Novel70",1,"Novel32",1,6048,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE,"km"
"4701",4701,4901,"A39RF1I4KALHKM","21:17:20",1,"No-Social","One",6,0,"Switch",0,"squirrel",3,"",0,766,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE,"km"
"4702",4702,4902,"A39RF1I4KALHKM","21:17:20",2,"No-Social","One",6,0,"Switch",0,"squirrel",1,"",0,770,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE,"km"
"4703",4703,4903,"A39RF1I4KALHKM","21:17:20",3,"No-Social","One",6,0,"Switch",0,"tomato",4,"",0,944,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE,"km"
"4704",4704,4904,"A39RF1I4KALHKM","21:17:20",4,"No-Social","One",6,0,"Switch",0,"tomato",0,"",0,2103,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE,"km"
"4705",4705,4905,"A39RF1I4KALHKM","21:17:20",5,"No-Social","One",6,0,"Switch",0,"Novel87",5,"Novel111",1,7579,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,FALSE,"km"
"4706",4706,4906,"A39RF1I4KALHKM","21:17:20",6,"No-Social","One",6,1,"Same",0,"Novel37",2,"Novel37",2,3885,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,TRUE,"km"
"4707",4707,4907,"A39RF1I4KALHKM","21:17:20",7,"No-Social","One",6,0,"Switch",0,"Novel100",3,"Novel111",1,2113,"eyescenter",-1,0,1,0,1,TRUE,TRUE,6,FALSE,"km"
"4708",4708,4908,"A39RF1I4KALHKM","21:17:20",8,"No-Social","One",6,1,"Same",0,"Novel37",4,"Novel37",2,1200,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE,"km"
"4709",4709,4909,"A39RF1I4KALHKM","21:17:20",9,"No-Social","One",6,2,"Switch",1,"Novel73",0,"Novel117",3,4747,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,FALSE,"km"
"4710",4710,4910,"A39RF1I4KALHKM","21:17:20",10,"No-Social","One",6,3,"Same",0,"Novel7",5,"Novel7",5,8838,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,TRUE,"km"
"4711",4711,4911,"A39RF1I4KALHKM","21:17:20",11,"No-Social","One",6,2,"Switch",1,"Novel117",3,"Novel117",3,3924,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE,"km"
"4712",4712,4912,"A39RF1I4KALHKM","21:17:20",12,"No-Social","One",6,3,"Same",0,"Novel7",0,"Novel7",5,3156,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE,"km"
"4713",4713,4913,"A39RF1I4KALHKM","21:17:20",13,"No-Social","One",6,4,"Switch",1,"Novel108",5,"Novel92",4,3652,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,FALSE,"km"
"4714",4714,4914,"A39RF1I4KALHKM","21:17:20",14,"No-Social","One",6,5,"Same",1,"Novel27",1,"Novel27",1,4844,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,TRUE,"km"
"4715",4715,4915,"A39RF1I4KALHKM","21:17:20",15,"No-Social","One",6,4,"Switch",1,"Novel92",4,"Novel92",4,2366,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE,"km"
"4716",4716,4916,"A39RF1I4KALHKM","21:17:20",16,"No-Social","One",6,5,"Same",1,"Novel27",1,"Novel27",1,2942,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE,"km"
"4717",4717,4917,"A39RF1I4KALHKM","21:17:20",17,"No-Social","One",6,6,"Switch",0,"Novel30",0,"Novel140",2,2614,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,FALSE,"km"
"4718",4718,4918,"A39RF1I4KALHKM","21:17:20",18,"No-Social","One",6,7,"Same",1,"Novel17",1,"Novel17",1,4797,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,TRUE,"km"
"4719",4719,4919,"A39RF1I4KALHKM","21:17:20",19,"No-Social","One",6,6,"Switch",0,"Novel45",5,"Novel140",2,3932,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,FALSE,"km"
