"","subid","submit.date","submit.time","trial.num","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","numPic","interval","condition","test","exposure","day.and.time","include","first.trial","numPicN","intervalN","correct"
"1190","A2VWG0L5JHOBWN","Dec 02 2013","16:03:31",19,7,"Same",1,"Novel139",2,"Novel139",2,771,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:03:31),TRUE,FALSE,4,0,TRUE
"1191","A2VWG0L5JHOBWN","Dec 02 2013","16:03:31",20,7,"Same",1,"Novel139",2,"Novel139",2,425,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:03:31),TRUE,FALSE,4,0,TRUE
"1192","A2VWG0L5JHOBWN","Dec 02 2013","16:03:31",12,3,"Same",1,"Novel4",2,"Novel4",2,570,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:03:31),TRUE,FALSE,4,0,TRUE
"1193","A2VWG0L5JHOBWN","Dec 02 2013","16:03:31",9,2,"Switch",0,"Novel85",3,"Novel52",1,2316,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:03:31),TRUE,FALSE,4,0,FALSE
"1194","A2VWG0L5JHOBWN","Dec 02 2013","16:03:31",10,2,"Switch",0,"Novel12",3,"Novel52",1,1695,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:03:31),TRUE,FALSE,4,0,FALSE
"1195","A2VWG0L5JHOBWN","Dec 02 2013","16:03:31",11,3,"Same",1,"Novel4",2,"Novel4",2,32010,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:03:31),TRUE,FALSE,4,0,TRUE
"1196","A2VWG0L5JHOBWN","Dec 02 2013","16:03:31",16,5,"Same",0,"Novel24",2,"Novel37",1,953,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:03:31),TRUE,FALSE,4,0,FALSE
"1197","A2VWG0L5JHOBWN","Dec 02 2013","16:03:31",13,4,"Switch",0,"Novel45",2,"Novel127",0,1065,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:03:31),TRUE,FALSE,4,0,FALSE
"1198","A2VWG0L5JHOBWN","Dec 02 2013","16:03:31",14,4,"Switch",0,"Novel127",2,"Novel127",0,1494,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:03:31),TRUE,FALSE,4,0,TRUE
"1199","A2VWG0L5JHOBWN","Dec 02 2013","16:03:31",15,5,"Same",0,"Novel37",1,"Novel37",1,2293,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:03:31),TRUE,FALSE,4,0,TRUE
"1200","A2VWG0L5JHOBWN","Dec 02 2013","16:03:31",17,6,"Switch",1,"Novel39",2,"Novel30",0,19,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:03:31),TRUE,FALSE,4,0,FALSE
"1202","A2VX8B1CJXRN2","Dec 05 2013","03:28:26",11,3,"Same",1,"Novel21",3,"Novel21",3,1876,"eyesrightarrow","4","0","soc",0,1,(Dec 05 2013 03:28:26),TRUE,FALSE,4,0,TRUE
"1203","A2VX8B1CJXRN2","Dec 05 2013","03:28:26",12,3,"Same",1,"Novel21",3,"Novel21",3,1008,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 03:28:26),TRUE,FALSE,4,0,TRUE
"1204","A2VX8B1CJXRN2","Dec 05 2013","03:28:26",13,4,"Switch",1,"Novel65",0,"Novel125",2,1618,"eyesleftarrow","4","0","soc",0,1,(Dec 05 2013 03:28:26),TRUE,FALSE,4,0,FALSE
"1205","A2VX8B1CJXRN2","Dec 05 2013","03:28:26",14,4,"Switch",1,"Novel136",1,"Novel125",2,3709,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 03:28:26),TRUE,FALSE,4,0,FALSE
"1209","A2VX8B1CJXRN2","Dec 05 2013","03:28:26",5,0,"Switch",1,"Novel17",1,"Novel51",0,4484,"eyesrightarrow","4","0","soc",0,1,(Dec 05 2013 03:28:26),TRUE,FALSE,4,0,FALSE
"1210","A2VX8B1CJXRN2","Dec 05 2013","03:28:26",6,0,"Switch",1,"Novel35",3,"Novel51",0,6508,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 03:28:26),TRUE,TRUE,4,0,FALSE
"1211","A2VX8B1CJXRN2","Dec 05 2013","03:28:26",7,1,"Same",0,"Novel123",1,"Novel123",1,3921,"eyesdownleftarrow","4","0","soc",0,1,(Dec 05 2013 03:28:26),TRUE,FALSE,4,0,TRUE
"1212","A2VX8B1CJXRN2","Dec 05 2013","03:28:26",8,1,"Same",0,"Novel123",2,"Novel123",1,4804,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 03:28:26),TRUE,FALSE,4,0,TRUE
"1213","A2VX8B1CJXRN2","Dec 05 2013","03:28:26",9,2,"Switch",0,"Novel41",0,"Novel73",2,2843,"eyesleftarrow","4","0","soc",0,1,(Dec 05 2013 03:28:26),TRUE,FALSE,4,0,FALSE
"1214","A2VX8B1CJXRN2","Dec 05 2013","03:28:26",10,2,"Switch",0,"Novel87",2,"Novel73",2,4425,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 03:28:26),TRUE,FALSE,4,0,FALSE
"1215","A2VX8B1CJXRN2","Dec 05 2013","03:28:26",15,5,"Same",0,"Novel120",2,"Novel120",2,2410,"eyesdownrightarrow","4","0","soc",0,1,(Dec 05 2013 03:28:26),TRUE,FALSE,4,0,TRUE
"1216","A2VX8B1CJXRN2","Dec 05 2013","03:28:26",16,5,"Same",0,"Novel120",0,"Novel120",2,1417,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 03:28:26),TRUE,FALSE,4,0,TRUE
"1217","A2VX8B1CJXRN2","Dec 05 2013","03:28:26",17,6,"Switch",0,"Novel76",3,"Novel115",0,1964,"eyesrightarrow","4","0","soc",0,1,(Dec 05 2013 03:28:26),TRUE,FALSE,4,0,FALSE
"1218","A2VX8B1CJXRN2","Dec 05 2013","03:28:26",18,6,"Switch",0,"Novel115",3,"Novel115",0,2154,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 03:28:26),TRUE,FALSE,4,0,TRUE
"1219","A2VX8B1CJXRN2","Dec 05 2013","03:28:26",19,7,"Same",1,"Novel134",3,"Novel134",3,2147,"eyesrightarrow","4","0","soc",0,1,(Dec 05 2013 03:28:26),TRUE,FALSE,4,0,TRUE
"1220","A2VX8B1CJXRN2","Dec 05 2013","03:28:26",20,7,"Same",1,"Novel134",3,"Novel134",3,695,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 03:28:26),TRUE,FALSE,4,0,TRUE
"1221","A2YPZF41N7BFA2","Dec 05 2013","03:09:44",9,2,"Same",1,"Novel75",1,"Novel75",1,1732,"eyesdownleftarrow","4","0","soc",0,1,(Dec 05 2013 03:09:44),TRUE,FALSE,4,0,TRUE
"1222","A2YPZF41N7BFA2","Dec 05 2013","03:09:44",10,2,"Same",1,"Novel75",1,"Novel75",1,765,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 03:09:44),TRUE,FALSE,4,0,TRUE
"1223","A2YPZF41N7BFA2","Dec 05 2013","03:09:44",7,1,"Switch",0,"Novel113",0,"Novel57",3,1542,"eyesleftarrow","4","0","soc",0,1,(Dec 05 2013 03:09:44),TRUE,FALSE,4,0,FALSE
"1224","A2YPZF41N7BFA2","Dec 05 2013","03:09:44",8,1,"Switch",0,"Novel59",1,"Novel57",3,5787,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 03:09:44),TRUE,FALSE,4,0,FALSE
"1229","A2YPZF41N7BFA2","Dec 05 2013","03:09:44",5,0,"Same",0,"Novel93",3,"Novel93",3,2933,"eyesrightarrow","4","0","soc",0,1,(Dec 05 2013 03:09:44),TRUE,FALSE,4,0,TRUE
"1230","A2YPZF41N7BFA2","Dec 05 2013","03:09:44",6,0,"Same",0,"Novel93",0,"Novel93",3,3213,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 03:09:44),TRUE,TRUE,4,0,TRUE
"1231","A2YPZF41N7BFA2","Dec 05 2013","03:09:44",13,4,"Same",0,"Novel130",2,"Novel130",2,1903,"eyesdownrightarrow","4","0","soc",0,1,(Dec 05 2013 03:09:44),TRUE,FALSE,4,0,TRUE
"1232","A2YPZF41N7BFA2","Dec 05 2013","03:09:44",14,4,"Same",0,"Novel130",3,"Novel130",2,1326,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 03:09:44),TRUE,FALSE,4,0,TRUE
"1233","A2YPZF41N7BFA2","Dec 05 2013","03:09:44",11,3,"Switch",1,"Novel99",2,"Novel134",0,1669,"eyesdownrightarrow","4","0","soc",0,1,(Dec 05 2013 03:09:44),TRUE,FALSE,4,0,FALSE
"1234","A2YPZF41N7BFA2","Dec 05 2013","03:09:44",12,3,"Switch",1,"Novel7",3,"Novel134",0,3931,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 03:09:44),TRUE,FALSE,4,0,FALSE
"1235","A2YPZF41N7BFA2","Dec 05 2013","03:09:44",17,6,"Same",1,"Novel76",1,"Novel76",1,1560,"eyesdownleftarrow","4","0","soc",0,1,(Dec 05 2013 03:09:44),TRUE,FALSE,4,0,TRUE
"1236","A2YPZF41N7BFA2","Dec 05 2013","03:09:44",18,6,"Same",1,"Novel76",1,"Novel76",1,733,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 03:09:44),TRUE,FALSE,4,0,TRUE
"1237","A2YPZF41N7BFA2","Dec 05 2013","03:09:44",15,5,"Switch",1,"Novel139",0,"Novel51",2,1840,"eyesleftarrow","4","0","soc",0,1,(Dec 05 2013 03:09:44),TRUE,FALSE,4,0,FALSE
"1238","A2YPZF41N7BFA2","Dec 05 2013","03:09:44",16,5,"Switch",1,"Novel111",1,"Novel51",2,2777,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 03:09:44),TRUE,FALSE,4,0,FALSE
"1239","A2YPZF41N7BFA2","Dec 05 2013","03:09:44",19,7,"Switch",0,"Novel78",3,"Novel45",2,1825,"eyesrightarrow","4","0","soc",0,1,(Dec 05 2013 03:09:44),TRUE,FALSE,4,0,FALSE
"1240","A2YPZF41N7BFA2","Dec 05 2013","03:09:44",20,7,"Switch",0,"Novel45",1,"Novel45",2,452,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 03:09:44),TRUE,FALSE,4,0,TRUE
"1244","A2YUSU1QVNIEA8","Jan 19 2014","10:08:56",15,6,"Switch",1,"Novel90",0,"Novel54",2,2884,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:08:56),TRUE,FALSE,4,3,FALSE
"1245","A2YUSU1QVNIEA8","Jan 19 2014","10:08:56",16,7,"Same",0,"Novel97",2,"Novel97",2,1517,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:08:56),TRUE,FALSE,4,3,TRUE
"1247","A2YUSU1QVNIEA8","Jan 19 2014","10:08:56",5,0,"Switch",0,"Novel78",1,"Novel76",2,5214,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:08:56),TRUE,FALSE,4,3,FALSE
"1248","A2YUSU1QVNIEA8","Jan 19 2014","10:08:56",6,1,"Same",1,"Novel19",2,"Novel19",2,4472,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:08:56),TRUE,FALSE,4,3,TRUE
"1249","A2YUSU1QVNIEA8","Jan 19 2014","10:08:56",7,2,"Switch",1,"Novel4",2,"Novel80",0,2893,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:08:56),TRUE,FALSE,4,3,FALSE
"1250","A2YUSU1QVNIEA8","Jan 19 2014","10:08:56",8,3,"Same",1,"Novel47",1,"Novel47",1,3257,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:08:56),TRUE,FALSE,4,3,TRUE
"1251","A2YUSU1QVNIEA8","Jan 19 2014","10:08:56",9,0,"Switch",0,"Novel76",0,"Novel76",2,2816,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:08:56),TRUE,TRUE,4,3,TRUE
"1252","A2YUSU1QVNIEA8","Jan 19 2014","10:08:56",10,1,"Same",1,"Novel19",2,"Novel19",2,3099,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:08:56),TRUE,FALSE,4,3,TRUE
"1253","A2YUSU1QVNIEA8","Jan 19 2014","10:08:56",11,2,"Switch",1,"Novel44",3,"Novel80",0,2605,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:08:56),TRUE,FALSE,4,3,FALSE
"1254","A2YUSU1QVNIEA8","Jan 19 2014","10:08:56",12,3,"Same",1,"Novel47",1,"Novel47",1,4748,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:08:56),TRUE,FALSE,4,3,TRUE
"1255","A2YUSU1QVNIEA8","Jan 19 2014","10:08:56",13,4,"Switch",0,"Novel94",1,"Novel136",0,1982,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:08:56),TRUE,FALSE,4,3,FALSE
"1256","A2YUSU1QVNIEA8","Jan 19 2014","10:08:56",14,5,"Same",0,"Novel63",2,"Novel63",2,1753,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:08:56),TRUE,FALSE,4,3,TRUE
"1257","A2YUSU1QVNIEA8","Jan 19 2014","10:08:56",19,6,"Switch",1,"Novel137",3,"Novel54",2,855,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:08:56),TRUE,FALSE,4,3,FALSE
"1258","A2YUSU1QVNIEA8","Jan 19 2014","10:08:56",20,7,"Same",0,"Novel103",1,"Novel97",2,1049,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:08:56),TRUE,FALSE,4,3,FALSE
"1259","A2YUSU1QVNIEA8","Jan 19 2014","10:08:56",17,4,"Switch",0,"Novel136",1,"Novel136",0,3434,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:08:56),TRUE,FALSE,4,3,TRUE
"1260","A2YUSU1QVNIEA8","Jan 19 2014","10:08:56",18,5,"Same",0,"Novel38",0,"Novel63",2,1428,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:08:56),TRUE,FALSE,4,3,FALSE
"1261","A31A20Z5P0UJBH","Jan 19 2014","10:05:48",9,0,"Switch",0,"Novel41",2,"Novel41",0,1536,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:05:48),TRUE,TRUE,4,3,TRUE
"1262","A31A20Z5P0UJBH","Jan 19 2014","10:05:48",10,1,"Same",1,"Novel10",3,"Novel139",0,1936,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:05:48),TRUE,FALSE,4,3,FALSE
"1267","A31A20Z5P0UJBH","Jan 19 2014","10:05:48",5,0,"Switch",0,"Novel33",1,"Novel41",0,3532,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:05:48),TRUE,FALSE,4,3,FALSE
"1268","A31A20Z5P0UJBH","Jan 19 2014","10:05:48",6,1,"Same",1,"Novel139",0,"Novel139",0,4176,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:05:48),TRUE,FALSE,4,3,TRUE
"1269","A31A20Z5P0UJBH","Jan 19 2014","10:05:48",7,2,"Switch",0,"Novel81",3,"Novel39",0,2072,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:05:48),TRUE,FALSE,4,3,FALSE
"1270","A31A20Z5P0UJBH","Jan 19 2014","10:05:48",8,3,"Same",0,"Novel50",1,"Novel50",1,1264,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:05:48),TRUE,FALSE,4,3,TRUE
"1271","A31A20Z5P0UJBH","Jan 19 2014","10:05:48",13,4,"Switch",1,"Novel102",0,"Novel113",2,1321,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:05:48),TRUE,FALSE,4,3,FALSE
"1272","A31A20Z5P0UJBH","Jan 19 2014","10:05:48",14,5,"Same",1,"Novel109",2,"Novel109",2,3495,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:05:48),TRUE,FALSE,4,3,TRUE
"1273","A31A20Z5P0UJBH","Jan 19 2014","10:05:48",11,2,"Switch",0,"Novel27",1,"Novel39",0,1495,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:05:48),TRUE,FALSE,4,3,FALSE
"1274","A31A20Z5P0UJBH","Jan 19 2014","10:05:48",12,3,"Same",0,"Novel1",1,"Novel50",1,1869,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:05:48),TRUE,FALSE,4,3,FALSE
"1275","A31A20Z5P0UJBH","Jan 19 2014","10:05:48",17,4,"Switch",1,"Novel60",1,"Novel113",2,1355,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:05:48),TRUE,FALSE,4,3,FALSE
"1276","A31A20Z5P0UJBH","Jan 19 2014","10:05:48",18,5,"Same",1,"Novel109",2,"Novel109",2,1647,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:05:48),TRUE,FALSE,4,3,TRUE
"1277","A31A20Z5P0UJBH","Jan 19 2014","10:05:48",15,6,"Switch",1,"Novel85",0,"Novel46",2,1778,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:05:48),TRUE,FALSE,4,3,FALSE
"1278","A31A20Z5P0UJBH","Jan 19 2014","10:05:48",16,7,"Same",0,"Novel89",3,"Novel89",3,2810,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:05:48),TRUE,FALSE,4,3,TRUE
"1279","A31A20Z5P0UJBH","Jan 19 2014","10:05:48",19,6,"Switch",1,"Novel48",1,"Novel46",2,2414,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:05:48),TRUE,FALSE,4,3,FALSE
"1280","A31A20Z5P0UJBH","Jan 19 2014","10:05:48",20,7,"Same",0,"Novel89",0,"Novel89",3,1553,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:05:48),TRUE,FALSE,4,3,TRUE
"1284","A31Z5TPD8QKE26","Jan 18 2014","15:28:44",15,6,"Switch",1,"Novel15",2,"Novel130",0,1878,"eyesdownleftarrow","4","3","soc",0,1,(Jan 18 2014 15:28:44),TRUE,FALSE,4,3,FALSE
"1285","A31Z5TPD8QKE26","Jan 18 2014","15:28:44",16,7,"Same",0,"Novel95",3,"Novel95",3,1503,"eyesdownrightarrow","4","3","soc",0,1,(Jan 18 2014 15:28:44),TRUE,FALSE,4,3,TRUE
"1287","A31Z5TPD8QKE26","Jan 18 2014","15:28:44",5,0,"Switch",0,"Novel122",3,"Novel10",2,6579,"eyesdownrightarrow","4","3","soc",0,1,(Jan 18 2014 15:28:44),TRUE,FALSE,4,3,FALSE
"1288","A31Z5TPD8QKE26","Jan 18 2014","15:28:44",6,1,"Same",1,"Novel2",1,"Novel2",1,3386,"eyesdownrightarrow","4","3","soc",0,1,(Jan 18 2014 15:28:44),TRUE,FALSE,4,3,TRUE
"1289","A31Z5TPD8QKE26","Jan 18 2014","15:28:44",7,2,"Switch",1,"Novel91",3,"Novel103",0,6255,"eyesleftarrow","4","3","soc",0,1,(Jan 18 2014 15:28:44),TRUE,FALSE,4,3,FALSE
"1290","A31Z5TPD8QKE26","Jan 18 2014","15:28:44",8,3,"Same",1,"Novel33",2,"Novel33",2,1682,"eyesdownrightarrow","4","3","soc",0,1,(Jan 18 2014 15:28:44),TRUE,FALSE,4,3,TRUE
"1291","A31Z5TPD8QKE26","Jan 18 2014","15:28:44",9,0,"Switch",0,"Novel10",3,"Novel10",2,2926,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:28:44),TRUE,TRUE,4,3,TRUE
"1292","A31Z5TPD8QKE26","Jan 18 2014","15:28:44",10,1,"Same",1,"Novel2",1,"Novel2",1,2366,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:28:44),TRUE,FALSE,4,3,TRUE
"1293","A31Z5TPD8QKE26","Jan 18 2014","15:28:44",11,2,"Switch",1,"Novel37",3,"Novel103",0,3537,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:28:44),TRUE,FALSE,4,3,FALSE
"1294","A31Z5TPD8QKE26","Jan 18 2014","15:28:44",12,3,"Same",1,"Novel33",2,"Novel33",2,2434,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:28:44),TRUE,FALSE,4,3,TRUE
"1295","A31Z5TPD8QKE26","Jan 18 2014","15:28:44",13,4,"Switch",0,"Novel79",2,"Novel11",1,1234,"eyesleftarrow","4","3","soc",0,1,(Jan 18 2014 15:28:44),TRUE,FALSE,4,3,FALSE
"1296","A31Z5TPD8QKE26","Jan 18 2014","15:28:44",14,5,"Same",0,"Novel62",0,"Novel62",0,2767,"eyesdownleftarrow","4","3","soc",0,1,(Jan 18 2014 15:28:44),TRUE,FALSE,4,3,TRUE
"1297","A31Z5TPD8QKE26","Jan 18 2014","15:28:44",19,6,"Switch",1,"Novel115",1,"Novel130",0,2202,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:28:44),TRUE,FALSE,4,3,FALSE
"1298","A31Z5TPD8QKE26","Jan 18 2014","15:28:44",20,7,"Same",0,"Novel95",0,"Novel95",3,2300,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:28:44),TRUE,FALSE,4,3,TRUE
"1299","A31Z5TPD8QKE26","Jan 18 2014","15:28:44",17,4,"Switch",0,"Novel56",1,"Novel11",1,4394,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:28:44),TRUE,FALSE,4,3,FALSE
"1300","A31Z5TPD8QKE26","Jan 18 2014","15:28:44",18,5,"Same",0,"Novel62",3,"Novel62",0,1815,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:28:44),TRUE,FALSE,4,3,TRUE
"1301","A320QA9HJFUOZO","Dec 02 2013","16:00:28",9,2,"Same",1,"Novel56",1,"Novel56",1,3900,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:00:28),TRUE,FALSE,4,0,TRUE
"1302","A320QA9HJFUOZO","Dec 02 2013","16:00:28",10,2,"Same",1,"Novel56",1,"Novel56",1,2199,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:00:28),TRUE,FALSE,4,0,TRUE
"1307","A320QA9HJFUOZO","Dec 02 2013","16:00:28",5,0,"Same",1,"Novel1",1,"Novel1",1,3947,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:00:28),TRUE,FALSE,4,0,TRUE
"1308","A320QA9HJFUOZO","Dec 02 2013","16:00:28",6,0,"Same",1,"Novel1",1,"Novel1",1,2917,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:00:28),TRUE,TRUE,4,0,TRUE
"1309","A320QA9HJFUOZO","Dec 02 2013","16:00:28",7,1,"Switch",1,"Novel54",2,"Novel105",3,3869,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:00:28),TRUE,FALSE,4,0,FALSE
"1310","A320QA9HJFUOZO","Dec 02 2013","16:00:28",8,1,"Switch",1,"Novel58",0,"Novel105",3,2996,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:00:28),TRUE,FALSE,4,0,FALSE
"1311","A320QA9HJFUOZO","Dec 02 2013","16:00:28",12,3,"Switch",1,"Novel20",1,"Novel50",3,3057,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:00:28),TRUE,FALSE,4,0,FALSE
"1312","A320QA9HJFUOZO","Dec 02 2013","16:00:28",13,4,"Same",0,"Novel119",0,"Novel119",0,2215,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:00:28),TRUE,FALSE,4,0,TRUE
"1313","A320QA9HJFUOZO","Dec 02 2013","16:00:28",14,4,"Same",0,"Novel119",1,"Novel119",0,1741,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:00:28),TRUE,FALSE,4,0,TRUE
"1314","A320QA9HJFUOZO","Dec 02 2013","16:00:28",11,3,"Switch",1,"Novel70",2,"Novel50",3,2886,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:00:28),TRUE,FALSE,4,0,FALSE
"1315","A320QA9HJFUOZO","Dec 02 2013","16:00:28",16,5,"Switch",0,"Novel89",3,"Novel89",0,2481,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:00:28),TRUE,FALSE,4,0,TRUE
"1316","A320QA9HJFUOZO","Dec 02 2013","16:00:28",17,6,"Same",0,"Novel74",2,"Novel74",2,2403,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:00:28),TRUE,FALSE,4,0,TRUE
"1317","A320QA9HJFUOZO","Dec 02 2013","16:00:28",18,6,"Same",0,"Novel74",3,"Novel74",2,1420,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:00:28),TRUE,FALSE,4,0,TRUE
"1318","A320QA9HJFUOZO","Dec 02 2013","16:00:28",15,5,"Switch",0,"Novel78",3,"Novel89",0,2137,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:00:28),TRUE,FALSE,4,0,FALSE
"1319","A320QA9HJFUOZO","Dec 02 2013","16:00:28",20,7,"Switch",0,"Novel128",2,"Novel95",1,4025,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:00:28),TRUE,FALSE,4,0,FALSE
"1320","A320QA9HJFUOZO","Dec 02 2013","16:00:28",19,7,"Switch",0,"Novel116",3,"Novel95",1,3775,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:00:28),TRUE,FALSE,4,0,FALSE
"1324","A341G96EYJLBKF","Dec 02 2013","16:04:13",14,4,"Same",1,"Novel75",1,"Novel75",1,640,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:04:13),TRUE,FALSE,4,0,TRUE
"1325","A341G96EYJLBKF","Dec 02 2013","16:04:13",15,5,"Switch",1,"Novel85",0,"Novel21",3,1609,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:04:13),TRUE,FALSE,4,0,FALSE
"1326","A341G96EYJLBKF","Dec 02 2013","16:04:13",16,5,"Switch",1,"Novel21",3,"Novel21",3,2610,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:04:13),TRUE,FALSE,4,0,TRUE
"1328","A341G96EYJLBKF","Dec 02 2013","16:04:13",5,0,"Same",0,"Novel36",3,"Novel36",3,1454,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:04:13),TRUE,FALSE,4,0,TRUE
"1329","A341G96EYJLBKF","Dec 02 2013","16:04:13",6,0,"Same",0,"Novel7",3,"Novel36",3,1313,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:04:13),TRUE,TRUE,4,0,FALSE
"1330","A341G96EYJLBKF","Dec 02 2013","16:04:13",7,1,"Switch",0,"Novel99",3,"Novel5",0,1625,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:04:13),TRUE,FALSE,4,0,FALSE
"1331","A341G96EYJLBKF","Dec 02 2013","16:04:13",8,1,"Switch",0,"Novel50",0,"Novel5",0,1359,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:04:13),TRUE,FALSE,4,0,FALSE
"1332","A341G96EYJLBKF","Dec 02 2013","16:04:13",9,2,"Same",0,"Novel17",1,"Novel17",1,1562,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:04:13),TRUE,FALSE,4,0,TRUE
"1333","A341G96EYJLBKF","Dec 02 2013","16:04:13",10,2,"Same",0,"Novel17",3,"Novel17",1,828,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:04:13),TRUE,FALSE,4,0,TRUE
"1334","A341G96EYJLBKF","Dec 02 2013","16:04:13",11,3,"Switch",0,"Novel56",1,"Novel106",0,1047,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:04:13),TRUE,FALSE,4,0,FALSE
"1335","A341G96EYJLBKF","Dec 02 2013","16:04:13",12,3,"Switch",0,"Novel27",0,"Novel106",0,1750,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:04:13),TRUE,FALSE,4,0,FALSE
