"subid","itemNum","X.1","X","submit.date","submit.time","trial.num","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt.x","numPic","interval","day.and.time","correct","include","first.trial","numPicN","intervalNum","condition","testTrial","dataset","face","faceIdx","exposureTrial","exampleTrial","choseSocial","rt.y"
"A2S5SQXHUA878E",4,11005,3937,"May 02 2014","13:39:35",17,"Same",1,"Novel114",1,"Novel114",1,1682,2,2,"(May 02 2014 13:39:35)",TRUE,TRUE,FALSE,2,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,2363
"A2S5SQXHUA878E",5,11006,3938,"May 02 2014","13:39:35",18,"Switch",1,"Novel66",1,"Novel66",1,2952,2,2,"(May 02 2014 13:39:35)",TRUE,TRUE,FALSE,2,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,2079
"A2S5SQXHUA878E",6,11007,3939,"May 02 2014","13:39:35",19,"Same",1,"Novel102",1,"Novel102",1,1339,2,2,"(May 02 2014 13:39:35)",TRUE,TRUE,FALSE,2,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,1769
"A2S5SQXHUA878E",7,11008,3940,"May 02 2014","13:39:35",20,"Switch",0,"Novel86",1,"Novel86",0,1959,2,2,"(May 02 2014 13:39:35)",TRUE,TRUE,FALSE,2,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,1529
"A2S60KDTNQ2NNQ",0,3281,4545,"Apr 03 2013","19:41:23",7,"Switch",0,"Novel6",2,"Novel1",0,5421,4,1,"(Apr 03 2013 19:41:23)",FALSE,TRUE,TRUE,4,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2S60KDTNQ2NNQ",1,3282,4546,"Apr 03 2013","19:41:23",8,"Same",1,"Novel87",1,"Novel87",1,4937,4,1,"(Apr 03 2013 19:41:23)",TRUE,TRUE,FALSE,4,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2S60KDTNQ2NNQ",2,3283,4547,"Apr 03 2013","19:41:23",11,"Switch",1,"Novel11",3,"Novel97",0,7728,4,1,"(Apr 03 2013 19:41:23)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2S60KDTNQ2NNQ",3,3284,4548,"Apr 03 2013","19:41:23",12,"Same",1,"Novel110",2,"Novel93",1,6162,4,1,"(Apr 03 2013 19:41:23)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2S60KDTNQ2NNQ",4,3285,4549,"Apr 03 2013","19:41:23",15,"Switch",0,"Novel36",0,"Novel64",0,1733,4,1,"(Apr 03 2013 19:41:23)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2S60KDTNQ2NNQ",5,3286,4550,"Apr 03 2013","19:41:23",16,"Same",0,"Novel123",1,"Novel63",3,4640,4,1,"(Apr 03 2013 19:41:23)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2S60KDTNQ2NNQ",6,3287,4551,"Apr 03 2013","19:41:23",19,"Switch",1,"Novel50",0,"Novel53",1,3243,4,1,"(Apr 03 2013 19:41:23)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2S60KDTNQ2NNQ",7,3288,4552,"Apr 03 2013","19:41:23",20,"Same",0,"Novel72",3,"Novel32",1,2617,4,1,"(Apr 03 2013 19:41:23)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2S6JBKWTR6F4K",0,11021,3953,"May 02 2014","15:21:51",13,"Same",0,"Novel121",1,"Novel121",0,1827,2,2,"(May 02 2014 15:21:51)",TRUE,TRUE,TRUE,2,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,3270
"A2S6JBKWTR6F4K",4,11025,3957,"May 02 2014","15:21:51",17,"Same",1,"Novel24",1,"Novel24",1,1357,2,2,"(May 02 2014 15:21:51)",TRUE,TRUE,FALSE,2,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,1271
"A2S6JBKWTR6F4K",6,11027,3959,"May 02 2014","15:21:51",19,"Same",0,"Novel23",0,"Novel23",1,2017,2,2,"(May 02 2014 15:21:51)",TRUE,TRUE,FALSE,2,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,1504
"A2S85OWP5FWIVV",0,11035,3967,"May 02 2014","12:01:11",7,"Same",0,"Novel21",1,"Novel21",0,1318,2,1,"(May 02 2014 12:01:11)",TRUE,TRUE,TRUE,2,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,6406
"A2S85OWP5FWIVV",1,11036,3968,"May 02 2014","12:01:11",8,"Switch",0,"Novel104",1,"Novel104",0,1449,2,1,"(May 02 2014 12:01:11)",TRUE,TRUE,FALSE,2,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2320
"A2S85OWP5FWIVV",2,11039,3971,"May 02 2014","12:01:11",11,"Same",0,"Novel20",0,"Novel83",0,1081,2,1,"(May 02 2014 12:01:11)",FALSE,TRUE,FALSE,2,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,1577
"A2S85OWP5FWIVV",3,11040,3972,"May 02 2014","12:01:11",12,"Switch",1,"Novel68",1,"Novel109",0,2605,2,1,"(May 02 2014 12:01:11)",FALSE,TRUE,FALSE,2,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2538
"A2S85OWP5FWIVV",4,11043,3975,"May 02 2014","12:01:11",15,"Same",1,"Novel80",1,"Novel80",1,1410,2,1,"(May 02 2014 12:01:11)",TRUE,TRUE,FALSE,2,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2853
"A2S85OWP5FWIVV",5,11044,3976,"May 02 2014","12:01:11",16,"Switch",0,"Novel27",1,"Novel27",0,1502,2,1,"(May 02 2014 12:01:11)",TRUE,TRUE,FALSE,2,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,1148
"A2S85OWP5FWIVV",6,11047,3979,"May 02 2014","12:01:11",19,"Same",1,"Novel118",0,"Novel118",0,973,2,1,"(May 02 2014 12:01:11)",TRUE,TRUE,FALSE,2,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,938
"A2S85OWP5FWIVV",7,11048,3980,"May 02 2014","12:01:11",20,"Switch",1,"Novel102",0,"Novel3",1,2394,2,1,"(May 02 2014 12:01:11)",FALSE,TRUE,FALSE,2,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,1026
"A2S96WZ8RUD0BB",0,37681,3613,"May 10 2014","23:17:39",13,"Same",1,"Novel85",0,"Novel85",0,1992,8,2,"(May 10 2014 23:17:39)",TRUE,TRUE,TRUE,8,7,"Social",1,"km","eyes_center",-1,0,0,TRUE,1350
"A2S96WZ8RUD0BB",1,37682,3614,"May 10 2014","23:17:39",14,"Switch",1,"Novel134",6,"Novel86",1,4120,8,2,"(May 10 2014 23:17:39)",FALSE,TRUE,FALSE,8,7,"Social",1,"km","eyes_center",-1,0,0,TRUE,852
"A2S96WZ8RUD0BB",2,37683,3615,"May 10 2014","23:17:39",15,"Same",0,"Novel61",7,"Novel61",0,2607,8,2,"(May 10 2014 23:17:39)",TRUE,TRUE,FALSE,8,7,"Social",1,"km","eyes_center",-1,0,0,TRUE,1156
"A2S96WZ8RUD0BB",3,37684,3616,"May 10 2014","23:17:39",16,"Switch",0,"Novel10",1,"Novel2",7,4194,8,2,"(May 10 2014 23:17:39)",FALSE,TRUE,FALSE,8,7,"Social",1,"km","eyes_center",-1,0,0,TRUE,984
"A2S96WZ8RUD0BB",4,37685,3617,"May 10 2014","23:17:39",17,"Same",0,"Novel130",3,"Novel3",4,4777,8,2,"(May 10 2014 23:17:39)",FALSE,TRUE,FALSE,8,7,"Social",1,"km","eyes_center",-1,0,0,TRUE,1178
"A2S96WZ8RUD0BB",5,37686,3618,"May 10 2014","23:17:39",18,"Switch",1,"Novel72",4,"Novel103",5,1644,8,2,"(May 10 2014 23:17:39)",FALSE,TRUE,FALSE,8,7,"Social",1,"km","eyes_center",-1,0,0,TRUE,884
"A2S96WZ8RUD0BB",6,37687,3619,"May 10 2014","23:17:39",19,"Same",1,"Novel11",5,"Novel98",0,3554,8,2,"(May 10 2014 23:17:39)",FALSE,TRUE,FALSE,8,7,"Social",1,"km","eyes_center",-1,0,0,TRUE,885
"A2S96WZ8RUD0BB",7,37688,3620,"May 10 2014","23:17:39",20,"Switch",0,"Novel77",6,"Novel131",7,1564,8,2,"(May 10 2014 23:17:39)",FALSE,TRUE,FALSE,8,7,"Social",1,"km","eyes_center",-1,0,0,TRUE,968
"A2SB0MU0OG9L96",1,30316,3888,"Apr 11 2014","19:44:46",8,"Same",1,"Novel113",3,"Novel135",4,3134,6,4,"(Apr 11 2014 19:44:46)",FALSE,TRUE,FALSE,6,0,"Social",1,"km","eyescenter",-1,0,0,TRUE,1943
"A2SB0MU0OG9L96",2,30318,3890,"Apr 11 2014","19:44:46",10,"Switch",0,"Novel136",1,"Novel3",4,1764,6,4,"(Apr 11 2014 19:44:46)",FALSE,TRUE,FALSE,6,0,"Social",1,"km","eyescenter",-1,0,0,TRUE,2028
"A2SB0MU0OG9L96",3,30320,3892,"Apr 11 2014","19:44:46",12,"Same",1,"Novel45",1,"Novel26",2,956,6,4,"(Apr 11 2014 19:44:46)",FALSE,TRUE,FALSE,6,0,"Social",1,"km","eyescenter",-1,0,0,TRUE,2283
"A2SB0MU0OG9L96",4,30322,3894,"Apr 11 2014","19:44:46",14,"Switch",1,"Novel78",2,"Novel78",2,1261,6,4,"(Apr 11 2014 19:44:46)",TRUE,TRUE,FALSE,6,0,"Social",1,"km","eyescenter",-1,0,0,TRUE,991
"A2SB0MU0OG9L96",5,30324,3896,"Apr 11 2014","19:44:46",16,"Same",0,"Novel48",0,"Novel56",5,979,6,4,"(Apr 11 2014 19:44:46)",FALSE,TRUE,FALSE,6,0,"Social",1,"km","eyescenter",-1,0,0,TRUE,1563
"A2SB0MU0OG9L96",6,30326,3898,"Apr 11 2014","19:44:46",18,"Switch",0,"Novel96",3,"Novel9",1,2022,6,4,"(Apr 11 2014 19:44:46)",FALSE,TRUE,FALSE,6,0,"Social",1,"km","eyescenter",-1,0,0,TRUE,2678
"A2SB0MU0OG9L96",7,30328,3900,"Apr 11 2014","19:44:46",20,"Same",0,"Novel41",3,"Novel41",5,515,6,4,"(Apr 11 2014 19:44:46)",TRUE,TRUE,FALSE,6,0,"Social",1,"km","eyescenter",-1,0,0,TRUE,1146
"A2SD7GN80U31GW",0,3289,4561,"Aug 11 2013","12:29:16",13,"Same",0,"Novel80",7,"Novel59",1,4598,8,7,"(Aug 11 2013 12:29:16)",FALSE,TRUE,TRUE,8,7,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SD7GN80U31GW",1,3290,4562,"Aug 11 2013","12:29:16",14,"Switch",0,"Novel22",3,"Novel22",1,6574,8,7,"(Aug 11 2013 12:29:16)",TRUE,TRUE,FALSE,8,7,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SD7GN80U31GW",2,3291,4563,"Aug 11 2013","12:29:16",15,"Same",1,"Novel107",0,"Novel107",0,2887,8,7,"(Aug 11 2013 12:29:16)",TRUE,TRUE,FALSE,8,7,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SD7GN80U31GW",3,3292,4564,"Aug 11 2013","12:29:16",16,"Switch",1,"Novel101",1,"Novel137",3,5344,8,7,"(Aug 11 2013 12:29:16)",FALSE,TRUE,FALSE,8,7,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SD7GN80U31GW",4,3293,4565,"Aug 11 2013","12:29:16",17,"Same",1,"Novel13",6,"Novel13",6,2594,8,7,"(Aug 11 2013 12:29:16)",TRUE,TRUE,FALSE,8,7,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SD7GN80U31GW",5,3294,4566,"Aug 11 2013","12:29:16",18,"Switch",0,"Novel11",4,"Novel9",7,5493,8,7,"(Aug 11 2013 12:29:16)",FALSE,TRUE,FALSE,8,7,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SD7GN80U31GW",6,3295,4567,"Aug 11 2013","12:29:16",19,"Same",0,"Novel2",6,"Novel49",6,2931,8,7,"(Aug 11 2013 12:29:16)",FALSE,TRUE,FALSE,8,7,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SD7GN80U31GW",7,3296,4568,"Aug 11 2013","12:29:16",20,"Switch",1,"Novel33",7,"Novel14",5,3923,8,7,"(Aug 11 2013 12:29:16)",FALSE,TRUE,FALSE,8,7,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SE351Y7LS6QI",0,21014,1526,"Apr 07 2014","03:32:38",6,"Same",1,"Novel88",2,"Novel16",3,5119,4,4,"(Apr 07 2014 03:32:38)",FALSE,TRUE,TRUE,4,0,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,5227
"A2SE351Y7LS6QI",1,21016,1528,"Apr 07 2014","03:32:38",8,"Switch",1,"Novel99",0,"Novel99",0,2423,4,4,"(Apr 07 2014 03:32:38)",TRUE,TRUE,FALSE,4,0,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2831
"A2SE351Y7LS6QI",2,21018,1530,"Apr 07 2014","03:32:38",10,"Same",0,"Novel71",2,"Novel71",1,3697,4,4,"(Apr 07 2014 03:32:38)",TRUE,TRUE,FALSE,4,0,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,4261
"A2SE351Y7LS6QI",3,21020,1532,"Apr 07 2014","03:32:38",12,"Switch",1,"Novel103",3,"Novel103",3,3175,4,4,"(Apr 07 2014 03:32:38)",TRUE,TRUE,FALSE,4,0,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,5233
"A2SE351Y7LS6QI",4,21022,1534,"Apr 07 2014","03:32:38",14,"Same",1,"Novel28",2,"Novel128",1,2933,4,4,"(Apr 07 2014 03:32:38)",FALSE,TRUE,FALSE,4,0,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2172
"A2SE351Y7LS6QI",5,21024,1536,"Apr 07 2014","03:32:38",16,"Switch",0,"Novel112",0,"Novel27",0,2647,4,4,"(Apr 07 2014 03:32:38)",FALSE,TRUE,FALSE,4,0,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2838
"A2SE351Y7LS6QI",6,21026,1538,"Apr 07 2014","03:32:38",18,"Same",0,"Novel106",2,"Novel63",2,19184,4,4,"(Apr 07 2014 03:32:38)",NA,TRUE,FALSE,4,0,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,4422
"A2SE351Y7LS6QI",7,21028,1540,"Apr 07 2014","03:32:38",20,"Switch",0,"Novel75",0,"Novel134",0,2175,4,4,"(Apr 07 2014 03:32:38)",FALSE,TRUE,FALSE,4,0,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,7060
"A2SF7RQUVRB3GG",0,3297,4569,"Aug 11 2013","13:32:11",7,"Switch",0,"Novel119",0,"Novel119",1,1106,2,1,"(Aug 11 2013 13:32:11)",TRUE,TRUE,TRUE,2,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SF7RQUVRB3GG",1,3298,4570,"Aug 11 2013","13:32:11",8,"Same",1,"Novel72",1,"Novel72",1,1928,2,1,"(Aug 11 2013 13:32:11)",TRUE,TRUE,FALSE,2,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SF7RQUVRB3GG",2,3299,4571,"Aug 11 2013","13:32:11",11,"Switch",1,"Novel98",1,"Novel98",1,1358,2,1,"(Aug 11 2013 13:32:11)",TRUE,TRUE,FALSE,2,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SF7RQUVRB3GG",3,3300,4572,"Aug 11 2013","13:32:11",12,"Same",0,"Novel63",1,"Novel63",0,1047,2,1,"(Aug 11 2013 13:32:11)",TRUE,TRUE,FALSE,2,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SF7RQUVRB3GG",4,3301,4573,"Aug 11 2013","13:32:11",15,"Switch",1,"Novel55",0,"Novel35",1,1173,2,1,"(Aug 11 2013 13:32:11)",FALSE,TRUE,FALSE,2,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SF7RQUVRB3GG",5,3302,4574,"Aug 11 2013","13:32:11",16,"Same",0,"Novel97",0,"Novel97",1,959,2,1,"(Aug 11 2013 13:32:11)",TRUE,TRUE,FALSE,2,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SF7RQUVRB3GG",6,3303,4575,"Aug 11 2013","13:32:11",19,"Switch",0,"Novel59",0,"Novel59",1,1440,2,1,"(Aug 11 2013 13:32:11)",TRUE,TRUE,FALSE,2,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SF7RQUVRB3GG",7,3304,4576,"Aug 11 2013","13:32:11",20,"Same",1,"Novel84",0,"Novel84",0,1967,2,1,"(Aug 11 2013 13:32:11)",TRUE,TRUE,FALSE,2,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SGIRSXHV00R4",0,30335,3907,"Apr 11 2014","14:11:52",7,"Same",0,"Novel45",2,"Novel127",5,1744,6,1,"(Apr 11 2014 14:11:52)",FALSE,TRUE,TRUE,6,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2970
"A2SGIRSXHV00R4",1,30336,3908,"Apr 11 2014","14:11:52",8,"Switch",1,"Novel79",2,"Novel8",3,7107,6,1,"(Apr 11 2014 14:11:52)",FALSE,TRUE,FALSE,6,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,3001
"A2SGIRSXHV00R4",2,30339,3911,"Apr 11 2014","14:11:52",11,"Same",0,"Novel67",3,"Novel67",0,1616,6,1,"(Apr 11 2014 14:11:52)",TRUE,TRUE,FALSE,6,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,3816
"A2SGIRSXHV00R4",3,30340,3912,"Apr 11 2014","14:11:52",12,"Switch",0,"Novel99",0,"Novel24",1,5513,6,1,"(Apr 11 2014 14:11:52)",FALSE,TRUE,FALSE,6,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,3297
"A2SGIRSXHV00R4",4,30343,3915,"Apr 11 2014","14:11:52",15,"Same",1,"Novel56",1,"Novel56",1,945,6,1,"(Apr 11 2014 14:11:52)",TRUE,TRUE,FALSE,6,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2681
"A2SGIRSXHV00R4",5,30344,3916,"Apr 11 2014","14:11:52",16,"Switch",1,"Novel138",4,"Novel138",4,3432,6,1,"(Apr 11 2014 14:11:52)",TRUE,TRUE,FALSE,6,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,3740
"A2SGIRSXHV00R4",6,30347,3919,"Apr 11 2014","14:11:52",19,"Same",1,"Novel49",3,"Novel49",3,2562,6,1,"(Apr 11 2014 14:11:52)",TRUE,TRUE,FALSE,6,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,4656
"A2SGIRSXHV00R4",7,30348,3920,"Apr 11 2014","14:11:52",20,"Switch",0,"Novel89",0,"Novel31",2,3241,6,1,"(Apr 11 2014 14:11:52)",FALSE,TRUE,FALSE,6,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2425
"A2SMAZGQOV2IAU",3,21044,1556,"Apr 07 2014","03:18:06",16,"Switch",0,"Novel66",2,"Novel128",1,4601,4,2,"(Apr 07 2014 03:18:06)",FALSE,TRUE,FALSE,4,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,3334
"A2SMAZGQOV2IAU",4,21045,1557,"Apr 07 2014","03:18:06",17,"Same",0,"Novel86",1,"Novel39",0,2440,4,2,"(Apr 07 2014 03:18:06)",NA,TRUE,FALSE,4,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,12243
"A2SN1AG4H8EXDK",0,11055,3987,"May 02 2014","17:44:09",7,"Switch",1,"Novel69",0,"Novel69",0,1507,2,1,"(May 02 2014 17:44:09)",TRUE,TRUE,TRUE,2,1,"Social",1,"km","eyescenter",-1,0,0,TRUE,3528
"A2SN1AG4H8EXDK",1,11056,3988,"May 02 2014","17:44:09",8,"Same",1,"Novel113",1,"Novel113",1,827,2,1,"(May 02 2014 17:44:09)",TRUE,TRUE,FALSE,2,1,"Social",1,"km","eyescenter",-1,0,0,TRUE,2150
"A2SN1AG4H8EXDK",2,11059,3991,"May 02 2014","17:44:09",11,"Switch",0,"Novel117",1,"Novel109",1,2093,2,1,"(May 02 2014 17:44:09)",FALSE,TRUE,FALSE,2,1,"Social",1,"km","eyescenter",-1,0,0,TRUE,1065
"A2SN1AG4H8EXDK",3,11060,3992,"May 02 2014","17:44:09",12,"Same",1,"Novel118",1,"Novel118",1,464,2,1,"(May 02 2014 17:44:09)",NA,TRUE,FALSE,2,1,"Social",1,"km","eyescenter",-1,0,0,TRUE,1148
"A2SN1AG4H8EXDK",4,11063,3995,"May 02 2014","17:44:09",15,"Switch",1,"Novel87",1,"Novel53",0,1251,2,1,"(May 02 2014 17:44:09)",FALSE,TRUE,FALSE,2,1,"Social",1,"km","eyescenter",-1,0,0,TRUE,982
"A2SN1AG4H8EXDK",5,11064,3996,"May 02 2014","17:44:09",16,"Same",0,"Novel115",0,"Novel115",1,1376,2,1,"(May 02 2014 17:44:09)",TRUE,TRUE,FALSE,2,1,"Social",1,"km","eyescenter",-1,0,0,TRUE,749
"A2SN1AG4H8EXDK",6,11067,3999,"May 02 2014","17:44:09",19,"Switch",0,"Novel128",0,"Novel128",1,8582,2,1,"(May 02 2014 17:44:09)",TRUE,TRUE,FALSE,2,1,"Social",1,"km","eyescenter",-1,0,0,TRUE,1240
"A2SN1AG4H8EXDK",7,11068,4000,"May 02 2014","17:44:09",20,"Same",0,"Novel21",1,"Novel21",0,967,2,1,"(May 02 2014 17:44:09)",TRUE,TRUE,FALSE,2,1,"Social",1,"km","eyescenter",-1,0,0,TRUE,1454
"A2SNX0RFIPIO60",0,30357,3929,"Apr 11 2014","04:52:05",9,"Switch",1,"Novel73",0,"Novel73",0,9502,6,3,"(Apr 11 2014 04:52:05)",TRUE,TRUE,TRUE,6,3,"Social",1,"km","eyescenter",-1,0,0,TRUE,1729
"A2SNX0RFIPIO60",1,30358,3930,"Apr 11 2014","04:52:05",10,"Same",0,"Novel42",2,"Novel42",4,1494,6,3,"(Apr 11 2014 04:52:05)",TRUE,TRUE,FALSE,6,3,"Social",1,"km","eyescenter",-1,0,0,TRUE,3171
"A2SNX0RFIPIO60",2,30359,3931,"Apr 11 2014","04:52:05",11,"Switch",0,"Novel32",4,"Novel6",4,6395,6,3,"(Apr 11 2014 04:52:05)",FALSE,TRUE,FALSE,6,3,"Social",1,"km","eyescenter",-1,0,0,TRUE,3003
"A2SNX0RFIPIO60",3,30360,3932,"Apr 11 2014","04:52:05",12,"Same",1,"Novel70",2,"Novel63",3,10108,6,3,"(Apr 11 2014 04:52:05)",FALSE,TRUE,FALSE,6,3,"Social",1,"km","eyescenter",-1,0,0,TRUE,2495
"A2SNX0RFIPIO60",4,30365,3937,"Apr 11 2014","04:52:05",17,"Switch",1,"Novel137",2,"Novel4",1,15042,6,3,"(Apr 11 2014 04:52:05)",NA,TRUE,FALSE,6,3,"Social",1,"km","eyescenter",-1,0,0,TRUE,12070
"A2SNX0RFIPIO60",5,30366,3938,"Apr 11 2014","04:52:05",18,"Same",0,"Novel128",3,"Novel128",1,5825,6,3,"(Apr 11 2014 04:52:05)",TRUE,TRUE,FALSE,6,3,"Social",1,"km","eyescenter",-1,0,0,TRUE,1982
"A2SNX0RFIPIO60",6,30367,3939,"Apr 11 2014","04:52:05",19,"Switch",0,"Novel117",5,"Novel77",4,4856,6,3,"(Apr 11 2014 04:52:05)",FALSE,TRUE,FALSE,6,3,"Social",1,"km","eyescenter",-1,0,0,TRUE,1829
"A2SQX8J1P4T3HB",0,11081,4013,"May 02 2014","14:34:53",13,"Same",0,"Novel138",1,"Novel42",1,331,2,2,"(May 02 2014 14:34:53)",NA,TRUE,TRUE,2,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,3563
"A2SQX8J1P4T3HB",1,11082,4014,"May 02 2014","14:34:53",14,"Switch",1,"Novel12",0,"Novel12",0,405,2,2,"(May 02 2014 14:34:53)",NA,TRUE,FALSE,2,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,2894
"A2SQX8J1P4T3HB",2,11083,4015,"May 02 2014","14:34:53",15,"Same",0,"Novel2",1,"Novel33",1,1119,2,2,"(May 02 2014 14:34:53)",FALSE,TRUE,FALSE,2,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,1490
"A2SQX8J1P4T3HB",3,11084,4016,"May 02 2014","14:34:53",16,"Switch",0,"Novel53",0,"Novel110",0,681,2,2,"(May 02 2014 14:34:53)",FALSE,TRUE,FALSE,2,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,853
"A2SQX8J1P4T3HB",5,11086,4018,"May 02 2014","14:34:53",18,"Switch",0,"Novel1",0,"Novel1",1,62,2,2,"(May 02 2014 14:34:53)",NA,TRUE,FALSE,2,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,11593
"A2SQX8J1P4T3HB",6,11087,4019,"May 02 2014","14:34:53",19,"Same",1,"Novel21",0,"Novel21",0,14,2,2,"(May 02 2014 14:34:53)",NA,TRUE,FALSE,2,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,1865
"A2SQX8J1P4T3HB",7,11088,4020,"May 02 2014","14:34:53",20,"Switch",1,"Novel27",0,"Novel15",1,847,2,2,"(May 02 2014 14:34:53)",NA,TRUE,FALSE,2,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,263
"A2SW0XP6JSWU4",0,3305,4585,"Apr 02 2013","22:36:48",7,"Same",1,"Novel31",6,"Novel31",6,1924,8,1,"(Apr 02 2013 22:36:48)",TRUE,TRUE,TRUE,8,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SW0XP6JSWU4",1,3306,4586,"Apr 02 2013","22:36:48",8,"Switch",1,"Novel68",4,"Novel132",1,4434,8,1,"(Apr 02 2013 22:36:48)",FALSE,TRUE,FALSE,8,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SW0XP6JSWU4",2,3307,4587,"Apr 02 2013","22:36:48",11,"Same",0,"Novel86",4,"Novel72",2,3353,8,1,"(Apr 02 2013 22:36:48)",FALSE,TRUE,FALSE,8,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SW0XP6JSWU4",3,3308,4588,"Apr 02 2013","22:36:48",12,"Switch",1,"Novel26",6,"Novel26",6,2194,8,1,"(Apr 02 2013 22:36:48)",TRUE,TRUE,FALSE,8,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SW0XP6JSWU4",4,3309,4589,"Apr 02 2013","22:36:48",15,"Same",0,"Novel45",5,"Novel137",4,2480,8,1,"(Apr 02 2013 22:36:48)",FALSE,TRUE,FALSE,8,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SW0XP6JSWU4",5,3310,4590,"Apr 02 2013","22:36:48",16,"Switch",0,"Novel52",7,"Novel42",0,2131,8,1,"(Apr 02 2013 22:36:48)",FALSE,TRUE,FALSE,8,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A2SW0XP6JSWU4",6,3311,4591,"Apr 02 2013","22:36:48",19,"Same",1,"Novel47",4,"Novel47",4,619,8,1,"(Apr 02 2013 22:36:48)",TRUE,TRUE,FALSE,8,1,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
